Record_ID,Date,Store_Location,Region,Total_Employees,Full_Time_Employees,Part_Time_Employees,Seasonal_Employees,Employee_Turnover_Rate_%,Employee_Satisfaction_Score,Women_Employees_%,Minority_Employees_%,Employees_with_Disabilities_%,Diversity_Score,Community_Engagement_Hours,Charitable_Donations_usd,Local_Sourcing_%,Community_Programs,Health_Safety_Incidents,Lost_Time_Injuries,Safety_Training_Hours,Health_Safety_Score,Employee_Category,Program_Type,Compliance_Status,Performance_Score,Data_Quality_Score,Month,Day_Type,Quarter
1947,2024-06-24,Store_047,West,150,57,84,9,12.1,4.2,20.36,28.94,10.14,90.2,317,12460,49.66,5,8,3,190,97.4,Full-Time,Training,Compliant,75.2,81.9,6,Weekday,Q2
2425,2024-06-24,Store_012,Central,221,95,82,44,10.26,4.3,35.52,43.8,3.33,57.7,376,38922,76.42,19,6,4,158,91.0,Full-Time,Training,Compliant,66.1,91.0,6,Weekday,Q2
8675,2024-06-24,Store_006,West,180,84,55,41,18.9,3.6,26.81,32.95,6.5,48.0,28,3563,60.74,3,2,4,94,65.2,Seasonal,Diversity,Compliant,77.7,75.6,6,Weekday,Q2
17792,2024-06-24,Store_048,East,197,114,55,28,32.79,5.0,34.12,10.65,9.92,64.2,404,10890,65.74,4,9,0,52,79.7,Full-Time,Wellness,Non-Compliant,52.2,82.7,6,Weekday,Q2
1201,2024-06-24,Store_035,North,172,84,79,9,19.51,3.3,53.1,35.44,10.42,92.3,488,19154,57.17,19,4,3,128,91.2,Part-Time,Community,Compliant,79.7,80.0,6,Weekday,Q2
9230,2024-06-24,Store_006,West,240,126,74,40,6.09,3.7,57.21,40.54,6.79,72.6,366,4069,18.17,14,2,4,82,81.7,Full-Time,Training,Partial,70.9,95.3,6,Weekday,Q2
9961,2024-06-24,Store_026,East,165,141,24,0,34.07,4.4,27.89,31.69,7.27,80.0,484,25606,65.97,14,9,4,43,84.0,Full-Time,Training,Compliant,78.5,82.2,6,Weekday,Q2
5733,2024-06-24,Store_038,Central,157,107,47,3,15.64,3.4,22.69,14.41,8.73,57.8,109,37936,50.43,16,3,1,19,76.4,Full-Time,Wellness,Partial,65.0,93.5,6,Weekday,Q2
17737,2024-06-24,Store_003,South,106,51,46,9,20.89,3.4,33.16,18.58,7.03,54.6,213,44382,54.33,10,0,2,41,88.0,Full-Time,Training,Compliant,68.2,75.9,6,Weekday,Q2
17315,2024-06-24,Store_002,West,252,119,88,45,20.47,4.2,20.48,49.07,14.81,59.3,201,32253,55.68,1,8,0,134,75.7,Seasonal,Wellness,Compliant,51.5,81.0,6,Weekday,Q2
3340,2024-06-24,Store_011,South,114,59,9,46,39.29,4.9,57.32,30.13,9.82,45.3,452,40055,56.22,8,1,4,66,85.7,Full-Time,Training,Compliant,54.1,87.9,6,Weekday,Q2
5783,2024-06-24,Store_018,South,213,143,26,44,16.89,4.6,54.03,45.85,7.5,44.9,359,21577,16.73,7,7,0,154,90.4,Full-Time,Training,Compliant,51.1,75.4,6,Weekday,Q2
14354,2024-06-24,Store_036,North,154,27,91,36,35.25,3.7,27.49,28.18,3.11,70.1,27,21860,50.26,19,6,0,178,87.1,Full-Time,Training,Compliant,51.1,87.1,6,Weekday,Q2
17444,2024-06-24,Store_020,Central,161,101,57,3,11.22,4.4,54.43,37.74,2.17,67.1,214,46142,68.57,4,5,1,196,95.6,Seasonal,Wellness,Compliant,55.1,85.6,6,Weekday,Q2
9899,2024-06-24,Store_025,East,182,74,95,13,15.56,4.8,27.82,33.9,3.8,88.0,32,20958,79.1,6,7,2,79,64.9,Full-Time,Training,Partial,53.0,86.2,6,Weekday,Q2
17637,2024-06-24,Store_016,South,230,122,92,16,26.41,3.8,51.41,42.92,10.98,50.4,80,37451,65.62,9,3,2,127,79.2,Full-Time,Wellness,Compliant,67.0,84.7,6,Weekday,Q2
1289,2024-06-24,Store_049,South,176,118,19,39,24.5,4.1,21.24,17.49,2.94,53.0,255,34744,15.75,15,9,0,135,60.4,Full-Time,Diversity,Compliant,52.1,81.7,6,Weekday,Q2
14378,2024-06-24,Store_019,South,121,61,47,13,27.94,4.4,39.82,40.32,2.96,57.4,361,5695,74.41,12,1,3,128,96.4,Full-Time,Training,Compliant,76.9,78.9,6,Weekday,Q2
1649,2024-06-24,Store_032,West,257,115,93,49,24.23,3.3,55.14,40.25,5.74,54.8,132,11827,27.83,4,4,3,169,77.1,Seasonal,Community,Compliant,93.2,87.1,6,Weekday,Q2
1323,2024-06-24,Store_001,South,240,147,57,36,24.67,3.3,21.06,12.69,14.76,90.8,72,24056,71.74,18,7,1,174,75.5,Full-Time,Training,Compliant,74.6,77.8,6,Weekday,Q2
4331,2024-06-24,Store_032,North,83,38,14,31,18.34,4.0,40.48,17.03,11.5,46.8,11,45506,47.81,8,3,4,131,84.2,Full-Time,Community,Compliant,90.3,77.2,6,Weekday,Q2
18204,2024-06-24,Store_029,East,149,115,22,12,16.85,4.1,30.74,10.75,11.4,55.2,246,21413,76.27,13,7,1,85,82.4,Full-Time,Training,Partial,70.0,91.4,6,Weekday,Q2
15701,2024-06-24,Store_007,North,227,134,63,30,20.69,4.9,26.06,36.56,8.76,48.0,102,14876,61.58,3,5,2,84,61.9,Full-Time,Training,Compliant,86.9,78.5,6,Weekday,Q2
18163,2024-06-24,Store_002,West,177,43,89,45,36.89,4.2,39.88,46.98,9.56,79.2,92,30934,40.62,7,6,4,150,60.3,Part-Time,Community,Compliant,74.3,91.8,6,Weekday,Q2
5414,2024-06-26,Store_020,Central,136,67,46,23,34.86,3.7,46.33,11.03,4.91,50.4,208,24468,54.39,17,7,0,186,66.7,Full-Time,Training,Compliant,72.7,76.1,6,Weekday,Q2
7438,2024-06-26,Store_027,Central,207,129,41,37,15.86,4.0,30.21,29.88,8.6,89.5,115,40017,44.94,3,9,4,38,97.7,Full-Time,Wellness,Non-Compliant,77.8,92.5,6,Weekday,Q2
14903,2024-06-26,Store_003,North,242,141,99,2,14.68,4.0,36.24,33.6,3.34,81.8,75,3161,63.05,10,7,2,186,96.3,Full-Time,Wellness,Compliant,65.8,99.7,6,Weekday,Q2
17379,2024-06-26,Store_035,South,162,74,69,19,38.7,4.9,46.57,44.78,12.02,51.5,81,27522,36.87,0,1,0,14,92.4,Full-Time,Wellness,Compliant,53.1,96.9,6,Weekday,Q2
9653,2024-06-26,Store_045,Central,220,114,93,13,35.77,3.1,33.58,31.64,3.44,49.7,16,7865,14.56,14,9,3,82,71.0,Seasonal,Wellness,Non-Compliant,65.6,97.3,6,Weekday,Q2
15639,2024-06-26,Store_041,West,101,70,9,22,8.1,4.0,26.91,21.55,2.68,58.0,230,356,47.52,6,6,3,11,96.5,Part-Time,Community,Partial,83.6,97.1,6,Weekday,Q2
1366,2024-06-26,Store_035,Central,182,111,24,47,19.25,3.4,36.36,37.14,14.77,65.7,16,37558,28.17,15,0,2,133,64.6,Part-Time,Wellness,Partial,84.0,88.3,6,Weekday,Q2
13723,2024-06-26,Store_040,Central,186,82,95,9,14.57,4.4,38.66,27.1,2.2,43.9,492,8131,64.18,5,7,4,166,86.8,Full-Time,Training,Partial,87.8,77.7,6,Weekday,Q2
14925,2024-06-26,Store_012,Central,162,65,67,30,14.23,4.1,54.86,22.39,8.06,89.9,259,19536,12.78,9,6,0,67,93.7,Full-Time,Training,Compliant,66.2,87.0,6,Weekday,Q2
11755,2024-06-26,Store_036,Central,120,21,81,18,24.83,4.3,20.22,38.37,14.19,44.9,328,36021,22.75,7,5,3,143,64.7,Full-Time,Training,Non-Compliant,88.1,77.5,6,Weekday,Q2
10381,2024-06-26,Store_022,Central,153,78,51,24,6.15,3.5,27.37,33.04,14.68,41.6,26,20738,65.83,7,7,2,83,89.8,Seasonal,Training,Compliant,93.3,93.2,6,Weekday,Q2
19206,2024-06-26,Store_035,South,200,131,61,8,16.36,3.5,40.63,31.88,10.59,81.2,323,25800,38.29,18,8,1,144,64.7,Part-Time,Community,Compliant,63.3,75.5,6,Weekday,Q2
19949,2024-06-26,Store_038,West,167,83,75,9,30.42,4.8,26.81,14.04,5.53,92.5,294,23630,10.88,18,4,1,54,70.0,Full-Time,Training,Compliant,79.8,87.3,6,Weekday,Q2
4954,2024-06-26,Store_009,East,148,69,57,22,15.95,4.1,49.2,15.61,6.49,69.3,104,3505,60.62,14,7,4,115,73.3,Part-Time,Training,Compliant,91.8,91.2,6,Weekday,Q2
5139,2024-06-26,Store_018,South,234,141,83,10,33.33,3.7,42.16,41.84,11.48,78.5,59,35759,72.54,2,5,4,72,74.3,Seasonal,Wellness,Compliant,90.5,79.4,6,Weekday,Q2
10594,2024-06-26,Store_010,Central,101,35,53,13,23.17,4.6,56.21,46.93,9.85,93.0,9,41039,73.25,17,2,2,99,80.5,Full-Time,Training,Compliant,66.2,79.9,6,Weekday,Q2
19741,2024-06-26,Store_029,East,185,108,76,1,10.45,4.1,53.97,14.57,8.82,77.3,69,34728,54.4,16,9,2,106,69.8,Full-Time,Diversity,Compliant,69.4,79.5,6,Weekday,Q2
16589,2024-06-26,Store_050,Central,171,78,90,3,22.32,4.5,54.19,22.3,6.1,67.0,413,36854,63.85,18,4,0,75,81.0,Full-Time,Community,Compliant,59.5,99.8,6,Weekday,Q2
7105,2024-06-26,Store_031,Central,120,42,69,9,29.38,4.5,34.09,23.99,11.8,57.1,383,5465,49.66,0,2,4,79,99.8,Part-Time,Training,Non-Compliant,95.7,83.6,6,Weekday,Q2
5598,2024-06-26,Store_004,West,147,59,45,43,8.57,3.5,31.66,26.16,10.26,66.9,115,6475,79.0,9,0,1,101,99.1,Full-Time,Community,Compliant,90.9,91.7,6,Weekday,Q2
7080,2024-06-26,Store_031,North,127,117,10,0,38.94,3.8,54.36,30.54,7.44,68.0,160,22004,61.98,7,8,2,31,97.1,Full-Time,Training,Compliant,77.5,80.7,6,Weekday,Q2
3807,2024-06-26,Store_035,Central,269,133,88,48,34.1,4.9,43.18,27.57,11.63,85.9,330,11487,29.63,11,7,2,50,60.4,Full-Time,Training,Compliant,79.7,97.0,6,Weekday,Q2
19944,2024-06-26,Store_046,West,168,77,65,26,15.65,4.3,46.64,26.77,13.16,79.7,139,32065,59.41,4,9,1,29,71.1,Full-Time,Wellness,Compliant,58.4,85.6,6,Weekday,Q2
441,2024-06-26,Store_035,South,147,73,40,34,21.64,3.4,52.36,27.19,12.44,92.3,355,15876,69.6,18,1,3,174,76.2,Part-Time,Training,Compliant,70.2,84.5,6,Weekday,Q2
3845,2024-06-26,Store_020,North,103,65,24,14,36.33,4.5,35.37,15.32,6.6,56.4,285,14957,74.07,3,5,4,175,63.3,Part-Time,Training,Compliant,79.5,94.9,6,Weekday,Q2
16776,2024-06-26,Store_024,East,268,136,95,37,24.22,3.9,40.83,14.37,4.73,75.9,362,28700,62.61,11,1,2,198,85.1,Full-Time,Diversity,Compliant,59.8,83.4,6,Weekday,Q2
3731,2024-06-26,Store_029,West,169,140,26,3,10.03,3.6,33.86,11.41,6.03,58.1,234,29519,65.74,6,1,3,153,97.8,Part-Time,Training,Partial,77.4,98.6,6,Weekday,Q2
19920,2024-06-26,Store_016,Central,133,88,31,14,24.3,3.3,58.68,24.72,10.55,94.3,288,46148,37.06,10,1,2,165,73.1,Full-Time,Wellness,Compliant,76.9,80.6,6,Weekday,Q2
12757,2024-06-26,Store_004,Central,219,135,58,26,5.84,4.4,34.56,49.26,2.92,88.2,155,46748,58.39,6,7,2,113,65.2,Part-Time,Wellness,Non-Compliant,99.7,77.3,6,Weekday,Q2
12746,2024-06-26,Store_046,Central,183,83,84,16,39.96,4.3,26.39,35.25,10.45,56.6,280,16222,46.51,11,7,2,59,95.4,Part-Time,Wellness,Compliant,64.9,82.4,6,Weekday,Q2
2380,2024-06-26,Store_044,Central,235,149,69,17,32.98,4.0,48.36,22.94,5.41,41.3,24,5710,21.21,2,7,3,80,71.6,Full-Time,Wellness,Compliant,52.4,99.5,6,Weekday,Q2
11555,2024-06-26,Store_042,East,160,50,96,14,12.95,5.0,34.16,26.4,4.1,87.0,329,47620,35.97,19,8,2,172,79.7,Part-Time,Community,Compliant,66.0,77.4,6,Weekday,Q2
7577,2024-06-26,Store_035,South,162,62,54,46,9.45,4.9,47.23,25.9,3.59,41.0,234,33674,78.29,16,6,2,27,98.0,Full-Time,Training,Compliant,54.5,92.0,6,Weekday,Q2
8974,2024-06-26,Store_001,East,186,130,39,17,21.95,4.6,29.33,34.17,11.12,68.3,498,13232,64.89,5,4,0,27,78.3,Full-Time,Community,Non-Compliant,85.2,92.9,6,Weekday,Q2
6212,2024-06-26,Store_009,North,119,53,40,26,8.21,4.3,51.14,10.95,10.2,42.7,206,17642,17.32,0,0,0,55,92.0,Full-Time,Training,Compliant,54.4,89.8,6,Weekday,Q2
1822,2024-06-26,Store_003,East,155,36,90,29,38.7,4.9,22.79,18.84,4.98,61.1,375,45203,10.11,4,7,2,25,84.8,Full-Time,Diversity,Compliant,68.4,98.5,6,Weekday,Q2
15171,2024-06-26,Store_037,Central,161,134,27,0,13.64,4.6,48.25,11.8,5.64,46.9,44,3166,52.72,15,2,2,31,86.7,Full-Time,Community,Compliant,63.2,93.3,6,Weekday,Q2
18552,2024-06-26,Store_008,South,124,74,36,14,25.84,4.8,42.38,28.49,2.9,86.0,366,42359,50.51,10,8,2,32,72.2,Full-Time,Training,Compliant,88.8,95.3,6,Weekday,Q2
18554,2024-06-26,Store_037,East,203,133,51,19,38.6,3.3,53.51,26.91,4.59,44.6,481,27585,21.54,3,5,3,196,98.9,Part-Time,Diversity,Compliant,77.6,94.0,6,Weekday,Q2
13376,2024-06-26,Store_025,Central,132,25,63,44,35.85,3.6,58.5,30.76,6.25,63.1,447,4986,59.09,1,5,2,129,81.6,Full-Time,Diversity,Compliant,64.8,93.8,6,Weekday,Q2
2652,2024-06-26,Store_026,East,80,59,5,16,37.37,3.9,27.45,37.06,8.94,77.3,499,38390,15.41,19,1,1,104,99.5,Seasonal,Training,Non-Compliant,85.0,85.0,6,Weekday,Q2
6383,2024-06-26,Store_034,South,180,90,67,23,25.34,3.1,32.89,45.26,12.33,47.6,290,37807,63.27,3,8,0,130,89.1,Full-Time,Wellness,Compliant,91.3,76.9,6,Weekday,Q2
8451,2024-06-26,Store_010,West,124,34,42,48,33.39,3.1,46.53,16.21,2.55,80.9,308,44641,20.3,6,4,2,77,71.9,Full-Time,Community,Compliant,80.1,91.5,6,Weekday,Q2
12490,2024-06-26,Store_010,Central,143,72,42,29,22.83,4.5,25.37,24.88,7.66,74.4,486,11612,68.53,19,5,3,80,96.1,Part-Time,Training,Partial,82.9,78.4,6,Weekday,Q2
1086,2024-06-26,Store_009,West,128,27,77,24,39.41,4.4,21.25,22.27,14.83,68.5,442,24525,79.68,1,2,1,169,78.7,Full-Time,Training,Non-Compliant,52.7,88.5,6,Weekday,Q2
1105,2024-06-26,Store_030,Central,235,146,89,0,22.35,4.5,59.43,17.93,14.0,57.8,336,28701,63.57,0,2,4,39,64.4,Full-Time,Community,Compliant,60.1,82.3,6,Weekday,Q2
5975,2024-06-26,Store_023,Central,140,63,34,43,24.87,4.5,35.06,34.72,8.82,71.1,238,14925,74.98,10,6,1,92,63.1,Full-Time,Community,Compliant,69.7,75.9,6,Weekday,Q2
19024,2024-06-26,Store_014,West,213,100,86,27,26.71,3.7,30.18,30.95,14.46,83.4,496,7702,36.15,14,7,1,173,89.7,Part-Time,Training,Compliant,67.4,82.8,6,Weekday,Q2
14996,2024-06-26,Store_042,Central,172,94,44,34,14.02,4.6,57.11,13.54,2.31,58.2,95,14191,30.81,2,5,4,169,79.2,Part-Time,Community,Compliant,77.7,96.3,6,Weekday,Q2
14446,2024-06-26,Store_043,East,149,63,71,15,35.86,4.6,45.55,43.45,8.33,86.1,136,15609,63.6,3,2,2,56,89.9,Full-Time,Community,Compliant,57.3,85.1,6,Weekday,Q2
1276,2024-06-26,Store_009,South,136,124,8,4,22.96,4.1,50.04,42.65,5.83,42.3,336,16041,63.12,17,8,0,95,75.6,Full-Time,Training,Partial,73.6,92.3,6,Weekday,Q2
5959,2024-06-26,Store_013,West,117,57,53,7,26.17,4.2,44.51,47.75,10.49,61.0,13,38866,50.08,3,9,2,33,94.3,Part-Time,Wellness,Compliant,89.3,87.3,6,Weekday,Q2
19140,2024-06-26,Store_049,South,120,92,21,7,13.27,4.7,41.26,14.38,2.36,45.7,66,45249,72.96,2,3,4,48,64.5,Seasonal,Training,Compliant,97.2,77.9,6,Weekday,Q2
3624,2024-06-26,Store_026,South,154,115,27,12,5.32,4.9,39.03,30.94,13.34,70.7,315,43028,21.89,19,1,2,90,78.2,Full-Time,Training,Compliant,87.9,84.4,6,Weekday,Q2
15434,2024-06-26,Store_037,North,128,65,17,46,35.47,3.2,26.66,14.35,3.46,92.9,339,48937,57.95,1,4,4,138,86.1,Full-Time,Community,Non-Compliant,74.4,78.6,6,Weekday,Q2
3139,2024-06-26,Store_015,North,144,90,43,11,30.64,3.1,28.02,10.35,5.58,43.9,277,32400,17.25,10,1,1,67,87.7,Part-Time,Wellness,Partial,59.1,79.4,6,Weekday,Q2
19091,2024-06-26,Store_037,Central,210,92,74,44,27.32,4.8,31.64,47.31,6.3,48.1,48,11360,57.38,1,4,0,32,80.3,Full-Time,Training,Compliant,72.0,94.9,6,Weekday,Q2
14397,2024-07-01,Store_017,South,136,84,39,13,35.56,4.2,52.01,43.81,2.45,89.7,329,43301,45.32,19,9,4,77,84.4,Full-Time,Training,Compliant,60.1,87.6,7,Weekday,Q3
5150,2024-07-01,Store_033,Central,86,35,39,12,28.04,3.3,39.95,36.29,8.72,65.7,297,41482,57.9,4,3,2,14,65.0,Full-Time,Wellness,Compliant,71.6,88.4,7,Weekday,Q3
10574,2024-07-01,Store_029,East,159,121,26,12,31.12,5.0,49.4,39.64,6.85,48.5,357,26583,45.27,12,6,1,92,85.0,Full-Time,Community,Compliant,55.1,97.3,7,Weekday,Q3
4619,2024-07-01,Store_023,West,173,82,83,8,38.17,3.9,35.69,33.62,13.91,71.4,188,49844,11.25,0,8,2,175,85.8,Part-Time,Community,Compliant,57.2,77.7,7,Weekday,Q3
11935,2024-07-01,Store_023,East,162,76,48,38,39.52,4.0,42.95,38.84,11.48,74.6,284,45995,40.42,11,2,2,64,94.0,Part-Time,Training,Compliant,84.1,81.2,7,Weekday,Q3
7575,2024-07-01,Store_050,East,134,94,7,33,34.91,3.8,27.69,27.62,4.72,88.6,481,1006,34.54,4,2,4,107,79.0,Seasonal,Community,Compliant,93.6,90.1,7,Weekday,Q3
9132,2024-07-01,Store_021,East,81,22,58,1,15.31,4.6,50.73,28.13,7.78,72.1,161,29961,40.33,1,5,1,199,92.0,Full-Time,Diversity,Compliant,86.8,79.0,7,Weekday,Q3
3008,2024-07-01,Store_001,North,140,81,33,26,19.46,3.3,43.13,16.5,10.26,52.6,472,8607,10.35,17,4,2,170,82.5,Full-Time,Wellness,Compliant,62.0,77.5,7,Weekday,Q3
10712,2024-07-01,Store_015,West,210,108,75,27,7.79,3.3,56.21,23.72,13.98,87.1,297,44897,34.42,9,3,0,68,93.7,Full-Time,Wellness,Compliant,65.8,92.6,7,Weekday,Q3
2948,2024-07-01,Store_029,West,141,26,68,47,17.41,4.8,54.26,27.37,9.81,54.4,451,8871,78.42,16,7,4,185,86.2,Part-Time,Training,Compliant,87.9,75.7,7,Weekday,Q3
13409,2024-07-01,Store_022,South,241,100,97,44,16.83,5.0,20.34,31.58,3.2,62.9,75,21526,57.27,15,9,3,105,61.4,Seasonal,Training,Compliant,54.6,88.8,7,Weekday,Q3
18467,2024-07-01,Store_043,North,107,26,79,2,37.56,4.5,52.69,32.01,6.11,77.0,243,24028,52.02,3,5,3,26,87.0,Seasonal,Training,Non-Compliant,96.1,94.6,7,Weekday,Q3
3103,2024-07-01,Store_011,East,162,50,95,17,25.0,3.3,54.31,24.79,8.43,87.4,137,2053,48.26,16,6,3,34,95.3,Seasonal,Community,Non-Compliant,66.5,97.2,7,Weekday,Q3
18212,2024-07-01,Store_049,East,210,117,58,35,13.82,3.0,34.79,24.76,12.26,72.3,453,16353,59.86,9,2,3,117,72.0,Full-Time,Training,Compliant,94.6,96.3,7,Weekday,Q3
12893,2024-07-01,Store_022,East,119,65,47,7,5.92,3.0,47.85,45.62,8.04,85.9,278,209,72.26,15,1,1,174,80.2,Part-Time,Diversity,Compliant,72.2,91.2,7,Weekday,Q3
16316,2024-07-01,Store_011,Central,216,140,67,9,7.83,4.6,53.4,41.13,7.64,65.6,239,14820,67.46,7,8,0,128,92.7,Seasonal,Training,Compliant,90.2,76.5,7,Weekday,Q3
515,2024-07-01,Store_030,Central,102,60,19,23,23.93,5.0,34.78,47.91,14.75,42.7,196,16754,19.73,0,0,0,166,63.7,Seasonal,Training,Compliant,92.5,82.8,7,Weekday,Q3
7748,2024-07-01,Store_007,Central,111,42,35,34,24.38,5.0,47.49,15.9,4.66,43.9,69,29289,56.32,0,5,0,16,95.2,Part-Time,Wellness,Compliant,74.5,95.2,7,Weekday,Q3
18063,2024-07-01,Store_037,North,170,56,90,24,7.44,5.0,51.41,33.42,8.73,60.5,267,28549,54.04,6,7,3,46,98.9,Seasonal,Wellness,Compliant,82.4,78.3,7,Weekday,Q3
5160,2024-07-01,Store_006,Central,163,56,79,28,36.19,4.2,45.22,41.88,3.99,62.5,457,37451,60.51,5,3,2,127,68.1,Full-Time,Training,Compliant,65.7,89.2,7,Weekday,Q3
10703,2024-07-01,Store_039,East,163,103,32,28,19.22,3.1,23.42,10.85,10.19,42.9,341,13347,77.03,10,7,0,65,85.4,Full-Time,Training,Non-Compliant,63.5,80.6,7,Weekday,Q3
13060,2024-07-01,Store_043,East,122,63,11,48,29.47,3.8,51.91,17.12,7.57,62.8,411,30611,14.74,7,5,4,183,84.1,Full-Time,Diversity,Compliant,60.9,79.8,7,Weekday,Q3
2693,2024-07-01,Store_034,East,78,28,26,24,36.7,3.5,40.47,46.43,11.7,54.3,375,37649,79.47,7,5,4,135,80.3,Full-Time,Training,Non-Compliant,57.8,93.2,7,Weekday,Q3
6508,2024-07-01,Store_034,South,134,36,85,13,35.95,4.2,57.54,36.44,13.89,80.6,53,29485,64.14,8,9,1,197,63.4,Full-Time,Community,Compliant,74.6,84.1,7,Weekday,Q3
2237,2024-07-01,Store_004,South,140,79,56,5,15.87,4.7,37.03,10.57,7.12,83.2,96,17429,59.12,11,1,2,83,75.0,Part-Time,Wellness,Compliant,54.4,90.5,7,Weekday,Q3
17314,2024-07-01,Store_031,West,168,71,48,49,26.23,4.0,51.52,48.41,14.29,49.4,28,45577,36.22,7,6,4,127,73.3,Part-Time,Wellness,Compliant,76.8,89.9,7,Weekday,Q3
9193,2024-07-01,Store_017,Central,125,105,9,11,18.72,4.5,52.23,13.43,14.43,91.7,279,19345,53.97,0,5,3,117,71.7,Part-Time,Community,Partial,89.0,77.0,7,Weekday,Q3
4551,2024-07-01,Store_045,Central,95,37,49,9,16.83,3.2,40.9,33.16,2.9,91.8,87,1108,38.9,5,7,4,85,63.7,Full-Time,Wellness,Compliant,65.5,88.2,7,Weekday,Q3
11495,2024-07-01,Store_048,West,150,51,78,21,21.81,4.8,37.77,10.34,5.56,73.1,121,14961,20.51,18,5,0,133,73.6,Part-Time,Wellness,Compliant,51.1,90.6,7,Weekday,Q3
3868,2024-07-01,Store_016,South,219,109,98,12,17.88,3.8,20.9,31.65,4.47,74.7,9,3346,58.28,12,3,0,74,67.9,Part-Time,Training,Compliant,93.2,80.4,7,Weekday,Q3
17065,2024-07-01,Store_045,Central,257,135,91,31,17.49,3.9,28.38,30.95,11.08,43.0,175,23315,50.2,11,7,1,179,65.3,Part-Time,Wellness,Compliant,82.5,80.2,7,Weekday,Q3
4974,2024-07-01,Store_050,East,208,111,84,13,6.17,4.0,32.02,34.35,11.81,85.2,498,37376,56.35,5,5,3,25,94.5,Full-Time,Wellness,Compliant,83.9,95.3,7,Weekday,Q3
12190,2024-07-01,Store_016,South,189,97,55,37,24.97,3.5,57.63,18.74,9.71,92.5,90,5783,17.46,12,6,1,187,85.0,Full-Time,Community,Non-Compliant,94.6,96.5,7,Weekday,Q3
616,2024-07-01,Store_026,East,72,29,6,37,26.49,5.0,54.82,11.44,10.77,63.3,129,7428,59.83,19,0,2,86,97.7,Part-Time,Training,Non-Compliant,72.2,98.2,7,Weekday,Q3
7884,2024-07-01,Store_003,West,95,73,13,9,32.48,3.9,21.23,37.05,10.13,61.6,397,1440,50.68,10,4,4,167,60.9,Full-Time,Wellness,Partial,50.2,85.7,7,Weekday,Q3
3211,2024-07-01,Store_039,Central,93,67,6,20,30.6,4.8,53.06,39.8,14.95,92.8,331,12213,26.64,2,8,2,182,97.8,Full-Time,Training,Compliant,99.0,95.7,7,Weekday,Q3
14703,2024-07-01,Store_011,South,84,20,60,4,28.01,3.8,59.71,46.31,11.97,55.1,299,46328,73.75,9,4,0,168,65.1,Full-Time,Training,Compliant,63.2,97.6,7,Weekday,Q3
116,2024-07-01,Store_034,East,204,101,65,38,22.45,3.2,49.44,45.87,12.4,94.3,253,7323,38.5,17,1,3,130,94.7,Full-Time,Wellness,Compliant,81.1,92.2,7,Weekday,Q3
1206,2024-07-01,Store_015,West,204,106,84,14,39.98,4.3,29.7,13.9,11.96,42.2,71,41717,55.2,4,0,2,110,91.7,Part-Time,Training,Compliant,60.5,87.0,7,Weekday,Q3
10651,2024-07-04,Store_035,South,99,46,35,18,34.83,4.5,43.17,43.76,12.26,92.2,110,31256,38.45,11,7,1,161,76.6,Part-Time,Community,Compliant,93.6,90.6,7,Weekday,Q3
10864,2024-07-04,Store_040,West,73,34,35,4,34.02,5.0,59.56,38.05,14.76,49.5,138,47386,56.66,8,3,3,121,87.5,Full-Time,Training,Compliant,65.5,84.0,7,Weekday,Q3
14950,2024-07-04,Store_045,West,84,26,57,1,26.75,3.6,57.79,20.52,10.07,51.6,313,14116,52.16,19,0,3,140,90.9,Full-Time,Wellness,Compliant,91.4,89.9,7,Weekday,Q3
11560,2024-07-04,Store_047,North,207,105,56,46,36.16,3.8,52.56,12.46,4.06,90.7,488,7608,52.89,11,9,0,44,80.9,Part-Time,Wellness,Compliant,79.3,84.6,7,Weekday,Q3
15029,2024-07-04,Store_008,East,175,129,26,20,33.19,4.7,53.65,33.97,3.52,53.4,64,40635,63.68,5,5,4,178,72.2,Part-Time,Training,Compliant,80.4,76.7,7,Weekday,Q3
3832,2024-07-04,Store_034,South,74,23,15,36,28.01,4.9,24.47,12.82,2.94,92.8,143,22805,72.99,13,3,2,85,87.3,Full-Time,Wellness,Compliant,54.4,95.6,7,Weekday,Q3
3609,2024-07-04,Store_013,South,124,55,47,22,30.82,4.1,23.89,20.34,14.8,78.2,410,35232,15.7,6,0,2,122,80.1,Full-Time,Community,Compliant,82.9,83.2,7,Weekday,Q3
7955,2024-07-04,Store_038,North,150,50,57,43,9.26,4.0,42.92,10.57,3.89,42.8,75,10198,33.76,5,8,2,144,61.1,Full-Time,Wellness,Non-Compliant,53.7,85.3,7,Weekday,Q3
3390,2024-07-04,Store_028,West,61,44,7,10,37.9,3.8,42.79,14.16,4.06,94.8,192,43295,79.17,9,5,4,41,99.9,Full-Time,Training,Compliant,50.9,90.4,7,Weekday,Q3
13382,2024-07-04,Store_011,South,201,130,54,17,37.6,3.6,45.24,34.36,7.32,61.9,140,3949,37.0,0,0,4,132,81.6,Full-Time,Wellness,Compliant,78.1,80.2,7,Weekday,Q3
17641,2024-07-04,Store_048,West,117,41,57,19,31.1,4.4,24.62,38.36,11.69,77.8,39,16157,33.23,4,8,2,40,92.8,Full-Time,Wellness,Compliant,62.0,96.6,7,Weekday,Q3
